39, State-gov, 77516, 4, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, 0
62, Self-emp-not-inc, 115176, 8, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 65, United-States, 0
42, Private, 409902, 8, 9, Never-married, Exec-managerial, Unmarried, Black, Female, 0, 0, 25, United-States, 0
60, Local-gov, 204062, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 48, United-States, 1
35, Private, 283305, 4, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, 0
39, Private, 435638, 7, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, 0
34, Self-emp-inc, 114733, 6, 12, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 36, United-States, 0
22, Private, 162343, 7, 10, Never-married, Adm-clerical, Other-relative, Black, Male, 0, 0, 22, United-States, 0
44, Private, 79531, 5, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
44, State-gov, 395078, 8, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
49, Local-gov, 159641, 4, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 625, 40, United-States, 0
21, Private, 159567, 8, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 50, United-States, 0
52, Private, 196894, 10, 7, Separated, Handlers-cleaners, Unmarried, White, Male, 0, 0, 40, United-States, 0
39, Local-gov, 132879, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1887, 40, United-States, 1
23, Private, 190290, 4, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 40, United-States, 0
54, Private, 102828, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 49, United-States, 0
31, Private, 128493, 8, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 25, United-States, 0
30, State-gov, 290677, 3, 14, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 20, United-States, 0
21, Private, 283757, 7, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, 0
38, Local-gov, 169104, 4, 13, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, 1
51, Private, 171409, 7, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, 1
34, Self-emp-not-inc, 319165, 1, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, 1
22, Private, 203182, 4, 13, Never-married, Exec-managerial, Unmarried, White, Female, 0, 0, 30, United-States, 0
26, Private, 215384, 4, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 1974, 55, United-States, 0
26, Private, 166666, 7, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, 0
41, Private, 156566, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
35, Private, 140564, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
27, Local-gov, 322208, 7, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, 0
65, Private, 420277, 7, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, 0
31, Private, 123430, 10, 7, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 65, Mexico, 0
45, Self-emp-inc, 151584, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, 1
37, Self-emp-not-inc, 348960, 6, 12, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, 1
47, Private, 168232, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 1887, 45, United-States, 1
47, Self-emp-inc, 201699, 6, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, 1
33, Private, 511517, 8, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 0
40, Private, 118001, 11, 6, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, 0
38, Private, 193961, 7, 10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, 1
21, Private, 32732, 7, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, 0
40, Private, 223548, 8, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, Mexico, 0
33, Private, 389932, 8, 9, Divorced, Transport-moving, Not-in-family, Black, Male, 0, 0, 55, United-States, 0
29, Private, 102345, 7, 10, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 52, United-States, 0
41, Private, 107584, 7, 10, Separated, Transport-moving, Not-in-family, White, Male, 0, 0, 35, United-States, 0
20, State-gov, 39478, 7, 10, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 54, United-States, 0
34, Self-emp-not-inc, 276221, 11, 6, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, 0
78, Self-emp-inc, 385242, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 9386, 0, 45, United-States, 1
46, Private, 235646, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
40, Private, 123306, 5, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
59, Private, 38573, 7, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
23, Private, 216889, 8, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, 0
23, Private, 386705, 7, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 24, United-States, 0
47, Self-emp-not-inc, 249585, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, 0
31, Local-gov, 47276, 4, 13, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 38, United-States, 1
42, Self-emp-not-inc, 162758, 7, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 56, United-States, 1
46, Local-gov, 146497, 8, 9, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, 0
29, Private, 190765, 8, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 44, United-States, 0
21, Private, 186314, 8, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, 0
55, Private, 213615, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
38, Private, 162322, 5, 11, Never-married, Tech-support, Own-child, White, Female, 0, 0, 40, United-States, 0
44, State-gov, 115932, 3, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
61, Self-emp-not-inc, 392694, 7, 10, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, 1
38, State-gov, 143517, 4, 13, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, 0
50, Self-emp-inc, 123429, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, Italy, 1
53, Private, 254285, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
37, Private, 238311, 8, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 36, United-States, 1
49, Private, 281647, 3, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, 1
30, Private, 75167, 7, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, 1
19, Private, 252862, 5, 11, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, 0
59, Self-emp-not-inc, 199240, 8, 9, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 20, England, 0
43, Private, 145762, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
29, Local-gov, 142443, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, 0
49, Private, 99361, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, 0
36, Private, 105138, 8, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, 0
26, Private, 183171, 10, 7, Never-married, Other-service, Own-child, Black, Male, 1055, 0, 32, United-States, 0
18, Private, 151866, 7, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 20, United-States, 0
60, Private, 297261, 7, 10, Widowed, Sales, Not-in-family, White, Female, 0, 0, 15, United-States, 0
43, Private, 148998, 8, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, 0
42, Private, 143046, 8, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, 0
41, Private, 183850, 8, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, 0
55, Self-emp-not-inc, 248841, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 40, United-States, 1
31, Private, 198452, 4, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, 0
20, Private, 161092, 7, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, 0
37, Private, 112497, 3, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
51, Self-emp-not-inc, 155963, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States, 0
28, Private, 147560, 7, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 55, United-States, 1
24, Private, 376393, 5, 11, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, 0
21, State-gov, 151790, 7, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, 0
21, Private, 438139, 8, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, 0
35, Private, 214896, 8, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, 0
30, Private, 102821, 7, 10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, 0, 0, 40, Mexico, 0
44, Self-emp-not-inc, 90021, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, 0
45, Private, 77085, 4, 13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Japan, 1
42, Private, 158555, 11, 6, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
32, Private, 462255, 4, 13, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, 0
33, Private, 144949, 8, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, 0
27, Private, 116207, 12, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 32, United-States, 0
17, Private, 187308, 11, 6, Never-married, Other-service, Own-child, White, Female, 0, 0, 15, United-States, 0
45, Local-gov, 189890, 8, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, 0
41, Private, 185267, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 0
19, Private, 63434, 7, 10, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 35, United-States, 0
45, Private, 1366120, 5, 11, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 8, United-States, 0
41, Self-emp-inc, 495061, 1, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 70, United-States, 1
34, Local-gov, 134886, 8, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 1740, 35, United-States, 0
33, Private, 129707, 4, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 60, United-States, 1
51, Private, 74784, 4, 13, Divorced, Sales, Not-in-family, White, Female, 0, 0, 60, United-States, 0
33, Private, 44392, 8, 9, Divorced, Handlers-cleaners, Own-child, White, Male, 0, 0, 20, United-States, 0
23, Private, 406641, 7, 10, Never-married, Handlers-cleaners, Other-relative, White, Female, 0, 0, 18, United-States, 0
52, Private, 89041, 4, 13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, 0, 0, 30, United-States, 1
25, Private, 180212, 8, 9, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, 0
64, Self-emp-not-inc, 178472, 12, 5, Separated, Transport-moving, Not-in-family, White, Male, 0, 0, 45, United-States, 0
42, Private, 384236, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 40, United-States, 1
29, Private, 168470, 8, 9, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, 0
26, Local-gov, 80485, 4, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 38, United-States, 0
24, Private, 216867, 11, 6, Never-married, Other-service, Other-relative, White, Male, 0, 0, 30, Mexico, 0
43, Federal-gov, 214541, 7, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
38, Private, 383239, 11, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 40, United-States, 1
28, Private, 70034, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, 1
44, Private, 128485, 5, 11, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, 0
55, Private, 106740, 8, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
52, Private, 167527, 10, 7, Widowed, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, 0
31, Private, 19302, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
35, Private, 210150, 8, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, 0
39, Private, 179824, 8, 9, Never-married, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 36, United-States, 0
27, Private, 420351, 8, 9, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, 0
23, State-gov, 215443, 7, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 15, United-States, 0
26, Private, 116044, 10, 7, Separated, Craft-repair, Other-relative, White, Male, 2907, 0, 50, United-States, 0
33, Private, 215306, 5, 11, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, Cuba, 0
39, Private, 108069, 7, 10, Never-married, Craft-repair, Unmarried, White, Female, 0, 0, 40, United-States, 0
44, Private, 260046, 8, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, 0
38, Private, 31053, 8, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, 0
18, Private, 362302, 9, 8, Never-married, Other-service, Own-child, White, Male, 0, 0, 15, United-States, 0
54, Private, 87205, 8, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 15, United-States, 0
45, Private, 191703, 8, 9, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, 0
43, Private, 242968, 3, 14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 40, India, 1
23, Local-gov, 185575, 4, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, 0
37, Private, 177858, 7, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 2174, 0, 40, United-States, 0
33, Self-emp-not-inc, 73585, 10, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, 0
45, Private, 301802, 4, 13, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, 1
32, Self-emp-inc, 108467, 4, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, 0
47, Private, 431245, 13, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
44, Private, 157217, 6, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
22, Private, 204935, 8, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, 0
17, Private, 277112, 10, 7, Never-married, Sales, Own-child, White, Male, 0, 0, 30, United-States, 0
64, Self-emp-inc, 59145, 1, 16, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 60, United-States, 1
30, Local-gov, 159773, 4, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 45, United-States, 1
51, Private, 118793, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 70, United-States, 1
26, State-gov, 152457, 8, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, 0
31, Private, 187901, 7, 10, Never-married, Sales, Not-in-family, White, Female, 0, 1504, 40, United-States, 0
50, Private, 266529, 10, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
63, Private, 113756, 8, 9, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 40, United-States, 0
48, Private, 83444, 5, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 43, United-States, 1
37, Self-emp-inc, 30529, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 2415, 50, United-States, 1
29, Private, 198825, 8, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 38, United-States, 0
69, Private, 71489, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 25, United-States, 0
56, Private, 111218, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, 0
39, Local-gov, 203482, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298, 0, 40, United-States, 1
42, Self-emp-not-inc, 352196, 8, 9, Separated, Other-service, Not-in-family, White, Female, 0, 0, 22, United-States, 0
41, Federal-gov, 355918, 8, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, 1
45, Private, 168262, 8, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1887, 40, United-States, 1
23, Private, 182615, 7, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, 0
29, Private, 211482, 4, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, 1
